 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets, Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std, Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min, Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min, Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min, Fwd PSH Flags, Fwd URG Flags, Fwd Header Length, Bwd Header Length, Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1, Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes, Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward, Active Mean, Active Std, Active Max, Active Min, Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,119551671,4,27,3632,11691,807,32,908.0,47.735,596,28,433.0,204.204,128.171,0.259,3856505.516,0,79896399,2091,119551671,0,0,0,0,0,0,0,0,0,0,0,80,540,0.033,0.226,1,862,375.448,189.641,2769.58,0,0,0,0,1,0,0,0,6.75,694.673,326.34,624.439,80,4,3632,27,11691,8192,229,3,20,0,0,0,0,0,0,0,0,BENIGN
443,76868110,40,14,25640,3374,532,14,641.0,188.516,1216,20,241.0,48.513,377.452,0.703,1423483.519,0,76722616,2665,76868110,0,0,0,0,0,0,0,0,0,0,0,800,280,0.52,0.182,33,1379,771.348,45.004,115054.772,0,0,0,0,0,0,0,0,0.35,418.837,894.13,827.028,800,40,25640,14,3374,-1,229,39,20,0,0,0,0,0,0,0,0,BENIGN
53,53612479,16,41,14480,22058,1242,15,905.0,150.883,117,33,538.0,318.56,681.52,1.063,940569.807,0,20385412,2205,53612479,0,0,0,0,0,0,0,0,0,0,0,320,820,0.298,0.765,30,1041,442.31,6.808,165846.581,0,0,0,0,1,0,0,0,2.56,555.16,190.663,555.307,320,16,14480,41,22058,65535,65535,15,20,0,0,0,0,0,0,0,0,BENIGN
53,14039644,17,48,15997,10848,985,13,941.0,277.263,178,5,226.0,361.998,1912.086,4.63,215994.523,0,3084015,3022,14039644,0,0,0,0,0,0,0,0,0,0,0,340,960,1.211,3.419,0,945,392.894,227.781,229779.2,0,0,0,1,1,0,0,0,2.82,884.37,185.535,479.117,340,17,15997,48,10848,65535,-1,16,32,0,0,0,0,0,0,0,0,BENIGN
53,72620354,14,14,11662,10808,1272,39,833.0,223.705,601,18,772.0,304.587,309.417,0.386,2593584.071,0,49577908,937,72620354,0,0,0,0,0,0,0,0,0,0,0,280,280,0.193,0.193,23,1404,886.446,320.851,34389.012,0,0,0,1,0,0,0,0,1.0,178.802,59.492,812.484,280,14,11662,14,10808,8192,65535,13,20,0,0,0,0,0,0,0,0,BENIGN
23,88916623,102,272,97308,211616,392,29,954.0,65.839,807,3,778.0,11.504,3474.311,73.289,237744.981,0,29489091,2627,88916623,0,0,0,0,0,0,0,0,0,0,0,2040,5440,1.147,3.059,43,882,621.101,248.51,118085.73,0,1,0,0,0,0,0,0,2.67,594.907,636.706,262.495,2040,102,97308,272,211616,8192,229,101,32,0,0,0,0,0,0,0,0,DDoS
443,17986762,46,30,59892,8010,600,19,1302.0,120.405,451,34,267.0,389.417,3775.11,4.225,236667.921,0,7455413,3625,17986762,0,0,0,0,0,0,0,0,0,0,0,920,600,2.557,1.668,47,714,527.35,376.561,91003.851,0,0,0,0,1,0,0,0,0.65,747.054,601.428,131.586,920,46,59892,30,8010,-1,229,45,32,0,0,0,0,0,0,0,0,BENIGN
123,9423746,12,33,1044,2376,510,28,87.0,34.772,1450,29,72.0,213.094,362.913,4.775,209416.578,0,3061384,1663,9423746,0,0,0,0,0,0,0,0,0,0,0,240,660,1.273,3.502,20,1359,331.388,13.017,84143.28,0,0,0,0,0,0,0,0,2.75,59.323,658.792,83.513,240,12,1044,33,2376,29200,235,11,32,0,0,0,0,0,0,0,0,BENIGN
53,11727573,56,13,52696,16562,1172,0,941.0,324.277,626,14,1274.0,123.159,5905.57,5.884,169964.826,0,11093961,4523,11727573,0,0,0,0,0,0,0,0,0,0,0,1120,260,4.775,1.108,30,1314,556.574,441.69,95463.735,0,0,0,1,1,0,0,0,0.23,716.017,432.104,209.168,1120,56,52696,13,16562,8192,235,55,32,0,0,0,0,0,0,0,0,BENIGN
8080,111566524,33,15,10296,9975,133,14,312.0,37.99,940,23,665.0,184.599,181.694,0.43,2324302.583,0,46700001,4106,111566524,0,0,0,0,0,0,0,0,0,0,0,660,300,0.296,0.134,31,114,576.803,382.999,199222.108,0,0,0,1,1,0,0,0,0.45,220.372,338.794,669.685,660,33,10296,15,9975,65535,229,32,20,0,0,0,0,0,0,0,0,BENIGN
993,24771588,31,32,14539,14240,549,22,469.0,228.435,233,16,445.0,110.386,1161.775,2.543,393199.81,0,21327538,992,24771588,0,0,0,0,0,0,0,0,0,0,0,620,640,1.251,1.292,30,637,364.117,289.323,54436.776,0,0,0,0,1,0,0,0,1.03,790.198,300.282,722.085,620,31,14539,32,14240,8192,229,30,20,0,0,0,0,0,0,0,0,BENIGN
8080,115798943,7,50,9996,46550,934,27,1428.0,75.638,246,9,931.0,164.778,488.312,0.492,2031560.404,0,68392084,1221,115798943,0,0,0,0,0,0,0,0,0,0,0,140,1000,0.06,0.432,20,512,594.177,217.003,69395.777,0,0,0,0,0,0,0,0,7.14,660.848,763.074,178.676,140,7,9996,50,46550,8192,65535,6,32,0,0,0,0,0,0,0,0,BENIGN
993,2244381,60,12,56940,1416,1207,6,949.0,215.162,485,19,118.0,252.168,26000.933,32.08,31171.958,0,957399,4692,2244381,0,0,0,0,0,0,0,0,0,0,0,1200,240,26.733,5.347,11,1387,338.212,52.152,201727.864,0,0,0,1,0,0,0,0,0.2,171.913,513.588,670.438,1200,60,56940,12,1416,-1,-1,59,20,0,0,0,0,0,0,0,0,BENIGN
23,27625583,44,130,24508,28080,552,0,557.0,120.049,985,14,216.0,148.618,1903.598,75.518,158767.718,0,26457316,3387,27625583,0,0,0,0,0,0,0,0,0,0,0,880,2600,1.593,4.706,7,517,782.488,57.222,187420.948,0,1,0,0,1,0,0,0,2.95,896.386,219.751,71.534,880,44,24508,130,28080,65535,65535,43,32,0,0,0,0,0,0,0,0,PortScan
8080,9755838,40,32,37680,45632,1237,33,942.0,332.329,1014,17,1426.0,71.266,8539.707,7.38,135497.75,0,6816781,3339,9755838,0,0,0,0,0,0,0,0,0,0,0,800,640,4.1,3.28,13,1413,82.228,107.854,238199.447,0,0,0,0,0,0,0,0,0.8,108.673,357.292,797.34,800,40,37680,32,45632,-1,-1,39,32,0,0,0,0,0,0,0,0,BENIGN
53,84831313,11,12,11022,3696,928,40,1002.0,291.328,458,9,308.0,257.046,173.497,0.271,3688317.957,0,344101,2427,84831313,0,0,0,0,0,0,0,0,0,0,0,220,240,0.13,0.141,1,842,419.797,162.495,149301.611,0,0,0,0,1,0,0,0,1.09,150.226,616.5,286.759,220,11,11022,12,3696,29200,235,10,20,0,0,0,0,0,0,0,0,BENIGN
21,98131027,329,34,214508,3094,407,39,652.0,157.982,1066,26,91.0,358.055,2217.464,116.935,270333.408,0,15809738,4282,98131027,0,0,0,0,0,0,0,0,0,0,0,6580,680,3.353,0.346,29,674,458.916,221.966,26679.938,0,0,0,0,1,0,0,0,0.1,316.724,595.778,756.011,6580,329,214508,34,3094,65535,235,328,20,0,0,0,0,0,0,0,0,FTP-Patator
3389,60258498,135,103,47790,97026,605,23,354.0,61.059,1103,10,942.0,170.151,2403.246,66.397,253186.966,0,18307211,1950,60258498,0,0,0,0,0,0,0,0,0,0,0,2700,2060,2.24,1.709,7,1208,54.328,40.867,153472.648,0,1,0,1,1,0,0,0,0.76,650.894,94.237,834.755,2700,135,47790,103,97026,-1,65535,134,32,0,0,0,0,0,0,0,0,FTP-Patator
8080,2594854,52,24,40820,7176,221,1,785.0,10.838,1071,14,299.0,255.325,18496.609,29.289,34142.816,0,379721,4528,2594854,0,0,0,0,0,0,0,0,0,0,0,1040,480,20.04,9.249,12,1297,485.188,68.475,205283.374,0,0,0,1,1,0,0,0,0.46,256.615,247.244,762.044,1040,52,40820,24,7176,-1,-1,51,32,0,0,0,0,0,0,0,0,BENIGN
80,7838481,56,7,13720,6412,1211,13,245.0,235.043,608,31,916.0,115.761,2568.355,8.037,124420.333,0,4818672,3580,7838481,0,0,0,0,0,0,0,0,0,0,0,1120,140,7.144,0.893,1,636,432.483,162.671,137611.989,0,0,0,0,0,0,0,0,0.12,729.014,466.349,236.832,1120,56,13720,7,6412,-1,235,55,32,0,0,0,0,0,0,0,0,BENIGN
123,50179702,16,26,17440,15600,1265,15,1090.0,396.087,992,16,600.0,378.453,658.434,0.837,1194754.81,0,41064658,1671,50179702,0,0,0,0,0,0,0,0,0,0,0,320,520,0.319,0.518,8,1181,597.002,404.845,139507.685,0,0,0,1,0,0,0,0,1.62,782.448,190.891,262.837,320,16,17440,26,15600,8192,65535,15,32,0,0,0,0,0,0,0,0,BENIGN
3389,87330898,50,153,69650,38709,1447,26,1393.0,17.25,431,25,253.0,156.415,1240.787,20.941,430201.468,0,57019864,1603,87330898,0,0,0,0,0,0,0,0,0,0,0,1000,3060,0.573,1.752,23,1425,638.718,370.217,162553.661,0,1,0,1,1,0,0,0,3.06,201.612,856.508,869.785,1000,50,69650,153,38709,29200,65535,49,20,0,0,0,0,0,0,0,0,Bot
21,91673508,381,38,450723,14934,980,30,1183.0,132.973,1271,23,393.0,393.553,5079.515,153.885,218791.189,0,24689193,4471,91673508,0,0,0,0,0,0,0,0,0,0,0,7620,760,4.156,0.415,42,422,186.458,77.835,141998.085,0,1,0,0,1,0,0,0,0.1,491.169,163.429,513.772,7620,381,450723,38,14934,29200,235,380,32,0,0,0,0,0,0,0,0,DoS Hulk
445,52992273,7,222,3430,181596,1332,24,490.0,314.544,232,14,818.0,161.264,3491.566,85.222,231407.306,0,16139380,198,52992273,0,0,0,0,0,0,0,0,0,0,0,140,4440,0.132,4.189,37,263,437.328,209.756,166691.215,0,1,0,1,1,0,0,0,31.71,223.121,90.301,533.553,140,7,3430,222,181596,-1,-1,6,20,0,0,0,0,0,0,0,0,SSH-Patator
443,108661527,57,44,58881,51260,856,9,1033.0,358.023,987,17,1165.0,138.288,1013.615,0.929,1075856.703,0,21574345,1567,108661527,0,0,0,0,0,0,0,0,0,0,0,1140,880,0.525,0.405,5,1233,715.95,331.819,83963.609,0,0,0,0,1,0,0,0,0.77,738.717,527.409,320.465,1140,57,58881,44,51260,29200,-1,56,20,0,0,0,0,0,0,0,0,BENIGN
53,94808812,48,41,27456,57236,920,33,572.0,178.178,985,29,1396.0,303.857,893.292,0.939,1065267.551,0,42641758,899,94808812,0,0,0,0,0,0,0,0,0,0,0,960,820,0.506,0.432,44,1329,190.725,56.68,185725.696,0,0,0,0,0,0,0,0,0.85,156.738,463.983,327.531,960,48,27456,41,57236,29200,65535,47,32,0,0,0,0,0,0,0,0,BENIGN
8080,84787630,54,11,8532,4367,195,4,158.0,181.02,76,30,397.0,297.304,152.133,0.767,1304425.077,0,67670637,705,84787630,0,0,0,0,0,0,0,0,0,0,0,1080,220,0.637,0.13,26,535,770.8,389.885,146571.739,0,0,0,1,0,0,0,0,0.2,302.162,462.675,379.768,1080,54,8532,11,4367,-1,235,53,20,0,0,0,0,0,0,0,0,BENIGN
80,57870272,13,14,9451,896,232,3,727.0,341.293,1043,31,64.0,386.441,178.796,0.467,2143343.407,0,56166919,808,57870272,0,0,0,0,0,0,0,0,0,0,0,260,280,0.225,0.242,37,835,539.15,6.266,95881.912,0,0,0,1,1,0,0,0,1.08,573.808,96.312,506.377,260,13,9451,14,896,65535,-1,12,32,0,0,0,0,0,0,0,0,BENIGN
22,88395018,53,254,49025,272542,1267,30,925.0,348.401,662,2,1073.0,242.259,3637.841,85.891,287931.655,0,56541541,4884,88395018,0,0,0,0,0,0,0,0,0,0,0,1060,5080,0.6,2.873,17,1428,831.265,413.043,223782.651,0,1,0,1,1,0,0,0,4.79,129.009,580.638,558.873,1060,53,49025,254,272542,-1,235,52,32,0,0,0,0,0,0,0,0,FTP-Patator
445,110838343,291,204,348909,283764,1171,40,1199.0,290.725,339,39,1391.0,293.468,5708.07,13.876,223915.844,0,40795791,4369,110838343,0,0,0,0,0,0,0,0,0,0,0,5820,4080,2.625,1.841,2,652,854.375,6.961,80096.036,0,0,0,0,0,0,0,0,0.7,66.564,597.438,728.275,5820,291,348909,204,283764,8192,65535,290,20,0,0,0,0,0,0,0,0,SSH-Patator
123,70972873,39,49,27534,63602,330,6,706.0,98.881,1096,24,1298.0,380.699,1284.096,1.24,806509.92,0,20608407,3672,70972873,0,0,0,0,0,0,0,0,0,0,0,780,980,0.55,0.69,11,1203,867.391,144.448,92672.374,0,0,0,1,1,0,0,0,1.26,85.078,145.075,760.961,780,39,27534,49,63602,-1,65535,38,20,0,0,0,0,0,0,0,0,BENIGN
123,9543887,10,24,3140,15864,122,37,314.0,351.27,981,32,661.0,300.363,1991.222,3.562,280702.559,0,8173825,989,9543887,0,0,0,0,0,0,0,0,0,0,0,200,480,1.048,2.515,13,375,736.919,114.557,250.291,0,0,0,0,1,0,0,0,2.4,812.571,196.466,416.703,200,10,3140,24,15864,29200,229,9,20,0,0,0,0,0,0,0,0,BENIGN
123,91737390,26,43,8762,61275,957,17,337.0,322.326,1278,34,1425.0,73.383,763.451,0.752,1329527.391,0,82497335,3047,91737390,0,0,0,0,0,0,0,0,0,0,0,520,860,0.283,0.469,56,371,248.364,348.617,168298.805,0,0,0,0,0,0,0,0,1.65,709.428,699.041,303.449,520,26,8762,43,61275,-1,235,25,32,0,0,0,0,0,0,0,0,BENIGN
53,72529117,11,28,2838,6440,863,11,258.0,64.746,190,0,230.0,36.527,127.921,0.538,1859720.949,0,53852428,683,72529117,0,0,0,0,0,0,0,0,0,0,0,220,560,0.152,0.386,8,565,430.2,26.35,235861.144,0,0,0,0,1,0,0,0,2.55,66.729,332.961,248.167,220,11,2838,28,6440,65535,235,10,32,0,0,0,0,0,0,0,0,BENIGN
53,93871032,55,8,45540,1416,897,18,828.0,116.79,280,13,177.0,174.698,500.218,0.671,1490016.381,0,59638256,2313,93871032,0,0,0,0,0,0,0,0,0,0,0,1100,160,0.586,0.085,12,1367,724.075,151.842,155626.628,0,0,0,0,0,0,0,0,0.15,426.698,527.473,781.759,1100,55,45540,8,1416,29200,65535,54,32,0,0,0,0,0,0,0,0,BENIGN
123,31091995,33,44,44616,15840,925,12,1352.0,396.256,1025,24,360.0,334.331,1944.423,2.477,403792.143,0,29934091,2809,31091995,0,0,0,0,0,0,0,0,0,0,0,660,880,1.061,1.415,24,1373,146.221,318.277,185102.085,0,0,0,0,1,0,0,0,1.33,304.63,482.868,287.48,660,33,44616,44,15840,65535,65535,32,32,0,0,0,0,0,0,0,0,BENIGN
123,103990716,60,37,61080,47841,324,11,1018.0,368.435,1351,32,1293.0,348.997,1047.411,0.933,1072069.237,0,55478314,204,103990716,0,0,0,0,0,0,0,0,0,0,0,1200,740,0.577,0.356,17,1158,744.756,187.11,207173.832,0,0,0,1,0,0,0,0,0.62,687.159,442.864,393.551,1200,60,61080,37,47841,8192,-1,59,20,0,0,0,0,0,0,0,0,BENIGN
53,29700111,20,24,9100,21336,1220,29,455.0,253.287,788,24,889.0,42.973,1024.777,1.481,675002.523,0,2309248,2527,29700111,0,0,0,0,0,0,0,0,0,0,0,400,480,0.673,0.808,33,295,541.571,223.612,245613.593,0,0,0,1,1,0,0,0,1.2,530.526,584.162,246.28,400,20,9100,24,21336,65535,235,19,32,0,0,0,0,0,0,0,0,BENIGN
123,66246876,47,28,5452,29764,1086,13,116.0,264.62,365,3,1063.0,138.327,531.587,1.132,883291.68,0,52510889,644,66246876,0,0,0,0,0,0,0,0,0,0,0,940,560,0.709,0.423,56,501,243.293,390.146,110408.047,0,0,0,0,1,0,0,0,0.6,76.598,96.928,614.088,940,47,5452,28,29764,-1,65535,46,20,0,0,0,0,0,0,0,0,BENIGN
443,110052546,48,19,37440,3363,1173,20,780.0,261.734,499,7,177.0,17.538,370.759,0.609,1642575.313,0,65376424,2661,110052546,0,0,0,0,0,0,0,0,0,0,0,960,380,0.436,0.173,2,885,577.949,139.589,111420.738,0,0,0,1,0,0,0,0,0.4,199.9,196.038,741.466,960,48,37440,19,3363,65535,235,47,20,0,0,0,0,0,0,0,0,BENIGN
443,87784075,52,25,61880,4325,661,23,1190.0,268.871,1130,15,173.0,255.493,754.18,0.877,1140052.922,0,13443308,4545,87784075,0,0,0,0,0,0,0,0,0,0,0,1040,500,0.592,0.285,21,846,238.365,421.554,3222.855,0,0,0,1,1,0,0,0,0.48,713.024,658.184,299.304,1040,52,61880,25,4325,8192,229,51,32,0,0,0,0,0,0,0,0,BENIGN
445,85040057,180,287,183240,348131,209,0,1018.0,230.127,100,37,1213.0,218.109,6248.479,85.293,182098.623,0,52113367,2580,85040057,0,0,0,0,0,0,0,0,0,0,0,3600,5740,2.117,3.375,31,486,414.343,324.362,149513.98,0,1,0,1,0,0,0,0,1.59,703.223,227.577,445.767,3600,180,183240,287,348131,-1,235,179,32,0,0,0,0,0,0,0,0,SSH-Patator
993,18378927,41,48,38827,63264,461,18,947.0,214.055,1264,11,1318.0,291.512,5554.786,4.843,206504.798,0,6634979,2545,18378927,0,0,0,0,0,0,0,0,0,0,0,820,960,2.231,2.612,25,762,59.296,148.395,228854.82,0,0,0,0,0,0,0,0,1.17,188.742,669.224,140.42,820,41,38827,48,63264,8192,-1,40,32,0,0,0,0,0,0,0,0,BENIGN
21,69121291,212,138,287260,133998,1429,35,1355.0,137.443,1388,0,971.0,88.902,6094.475,190.684,197489.403,0,30793231,2629,69121291,0,0,0,0,0,0,0,0,0,0,0,4240,2760,3.067,1.996,49,466,725.864,131.481,85551.702,0,0,0,1,1,0,0,0,0.65,51.657,813.732,274.192,4240,212,287260,138,133998,8192,235,211,20,0,0,0,0,0,0,0,0,SSH-Patator
80,16046645,33,11,30162,6072,1224,28,914.0,199.528,789,33,552.0,206.926,2258.042,2.742,364696.477,0,13775188,348,16046645,0,0,0,0,0,0,0,0,0,0,0,660,220,2.057,0.686,21,921,829.474,395.635,140441.252,0,0,0,1,1,0,0,0,0.33,323.435,155.334,801.57,660,33,30162,11,6072,-1,229,32,20,0,0,0,0,0,0,0,0,BENIGN
443,4509719,13,44,14456,23188,1136,31,1112.0,140.218,1060,23,527.0,266.111,8347.305,12.639,79117.877,0,1613352,1889,4509719,0,0,0,0,0,0,0,0,0,0,0,260,880,2.883,9.757,27,1120,884.962,93.836,177758.56,0,0,0,0,0,0,0,0,3.38,275.768,141.246,168.064,260,13,14456,44,23188,8192,-1,12,20,0,0,0,0,0,0,0,0,BENIGN
8080,16987815,20,13,24660,9412,201,30,1233.0,135.175,855,13,724.0,383.018,2005.673,1.943,514782.273,0,11538222,163,16987815,0,0,0,0,0,0,0,0,0,0,0,400,260,1.177,0.765,31,1060,212.248,272.897,235305.875,0,0,0,1,0,0,0,0,0.65,705.824,684.448,556.673,400,20,24660,13,9412,-1,235,19,20,0,0,0,0,0,0,0,0,BENIGN
22,105167665,287,162,223860,233604,1147,2,780.0,118.828,1320,24,1442.0,322.223,4349.854,21.222,234226.425,0,62127210,3863,105167665,0,0,0,0,0,0,0,0,0,0,0,5740,3240,2.729,1.54,17,761,298.992,272.56,6304.27,0,1,0,0,0,0,0,0,0.56,778.929,622.482,405.564,5740,287,223860,162,233604,-1,-1,286,20,0,0,0,0,0,0,0,0,FTP-Patator
21,70697804,250,224,314500,312032,99,26,1258.0,369.351,594,33,1393.0,16.451,8862.114,220.977,149151.485,0,18345243,3779,70697804,0,0,0,0,0,0,0,0,0,0,0,5000,4480,3.536,3.168,13,489,249.081,13.947,158969.31,0,1,0,0,1,0,0,0,0.9,458.581,351.2,812.257,5000,250,314500,224,312032,65535,65535,249,20,0,0,0,0,0,0,0,0,FTP-Patator
993,14009757,32,37,4032,32153,318,31,126.0,308.449,398,9,869.0,311.012,2582.843,4.925,203039.957,0,6777380,1076,14009757,0,0,0,0,0,0,0,0,0,0,0,640,740,2.284,2.641,32,920,279.088,42.502,28815.095,0,0,0,0,1,0,0,0,1.16,805.433,479.859,480.849,640,32,4032,37,32153,8192,229,31,20,0,0,0,0,0,0,0,0,BENIGN
22,31048523,161,116,47173,15776,229,30,293.0,193.743,1384,13,136.0,303.422,2027.439,159.606,112088.531,0,10120748,1688,31048523,0,0,0,0,0,0,0,0,0,0,0,3220,2320,5.185,3.736,9,1196,625.948,231.881,117559.143,0,1,0,1,0,0,0,0,0.72,881.017,141.751,220.743,3220,161,47173,116,15776,-1,-1,160,32,0,0,0,0,0,0,0,0,SSH-Patator
993,69249781,38,35,13034,50400,137,17,343.0,235.513,1051,36,1440.0,302.741,916.017,1.054,948627.137,0,7194663,1056,69249781,0,0,0,0,0,0,0,0,0,0,0,760,700,0.549,0.505,21,932,580.318,33.47,60039.585,0,0,0,1,1,0,0,0,0.92,166.772,264.66,295.845,760,38,13034,35,50400,-1,65535,37,20,0,0,0,0,0,0,0,0,BENIGN
123,15308340,26,31,24934,12338,285,23,959.0,14.762,1197,0,398.0,60.533,2434.751,3.723,268567.368,0,861729,2342,15308340,0,0,0,0,0,0,0,0,0,0,0,520,620,1.698,2.025,55,1012,619.269,454.899,227137.686,0,0,0,0,0,0,0,0,1.19,425.548,749.969,792.385,520,26,24934,31,12338,65535,65535,25,32,0,0,0,0,0,0,0,0,BENIGN
445,24992048,188,58,141940,72790,337,3,755.0,169.851,481,4,1255.0,289.823,8591.933,325.443,101593.691,0,14934432,4751,24992048,0,0,0,0,0,0,0,0,0,0,0,3760,1160,7.522,2.321,30,1322,152.112,347.962,1963.793,0,1,0,0,0,0,0,0,0.31,417.984,226.932,808.302,3760,188,141940,58,72790,-1,65535,187,20,0,0,0,0,0,0,0,0,SSH-Patator
80,44378308,47,4,33370,5124,266,16,710.0,164.171,1316,11,1281.0,255.265,867.406,1.149,870162.902,0,22990047,277,44378308,0,0,0,0,0,0,0,0,0,0,0,940,80,1.059,0.09,28,314,316.953,102.638,215918.046,0,0,0,1,0,0,0,0,0.09,259.011,543.867,277.054,940,47,33370,4,5124,8192,235,46,32,0,0,0,0,0,0,0,0,BENIGN
443,28547740,59,38,22302,47234,949,8,378.0,350.565,720,11,1243.0,158.04,2435.78,3.398,294306.598,0,25489609,2498,28547740,0,0,0,0,0,0,0,0,0,0,0,1180,760,2.067,1.331,25,1032,883.452,77.384,91277.176,0,0,0,1,0,0,0,0,0.64,750.651,594.378,191.623,1180,59,22302,38,47234,29200,229,58,32,0,0,0,0,0,0,0,0,BENIGN
123,110852708,9,8,6984,7864,1118,38,776.0,82.748,402,21,983.0,393.911,133.944,0.153,6520747.529,0,103329373,4451,110852708,0,0,0,0,0,0,0,0,0,0,0,180,160,0.081,0.072,16,64,619.354,373.782,46613.28,0,0,0,0,1,0,0,0,0.89,221.993,747.658,513.016,180,9,6984,8,7864,29200,229,8,32,0,0,0,0,0,0,0,0,BENIGN
993,105663053,23,43,3473,51514,1387,7,151.0,229.062,86,10,1198.0,226.531,520.4,0.625,1600955.348,0,70908946,640,105663053,0,0,0,0,0,0,0,0,0,0,0,460,860,0.218,0.407,52,1348,543.741,214.848,60535.449,0,0,0,1,1,0,0,0,1.87,79.542,884.439,260.219,460,23,3473,43,51514,-1,65535,22,32,0,0,0,0,0,0,0,0,BENIGN
123,74225622,20,45,4920,20115,1356,20,246.0,112.84,598,39,447.0,34.697,337.282,0.876,1141932.646,0,5824030,695,74225622,0,0,0,0,0,0,0,0,0,0,0,400,900,0.269,0.606,39,842,340.935,93.353,109001.389,0,0,0,0,1,0,0,0,2.25,577.812,784.395,866.204,400,20,4920,45,20115,29200,229,19,20,0,0,0,0,0,0,0,0,BENIGN
8080,4117634,16,23,17472,25116,318,35,1092.0,380.361,898,37,1092.0,187.328,10342.833,9.471,105580.359,0,175934,3050,4117634,0,0,0,0,0,0,0,0,0,0,0,320,460,3.886,5.586,53,236,55.878,158.994,35772.497,0,0,0,0,0,0,0,0,1.44,150.789,293.145,771.934,320,16,17472,23,25116,-1,229,15,32,0,0,0,0,0,0,0,0,BENIGN
443,72816403,43,18,29799,7182,959,10,693.0,178.131,409,8,399.0,121.207,507.866,0.838,1193711.525,0,18189183,4517,72816403,0,0,0,0,0,0,0,0,0,0,0,860,360,0.591,0.247,20,1190,246.506,184.913,197160.874,0,0,0,1,1,0,0,0,0.42,783.299,831.888,698.135,860,43,29799,18,7182,-1,235,42,20,0,0,0,0,0,0,0,0,BENIGN
23,44065793,165,208,12870,237536,903,16,78.0,126.927,337,17,1142.0,277.275,5682.548,48.418,118138.855,0,24934914,2846,44065793,0,0,0,0,0,0,0,0,0,0,0,3300,4160,3.744,4.72,21,1394,172.15,415.941,115158.343,0,0,0,1,1,0,0,0,1.26,316.224,481.392,681.207,3300,165,12870,208,237536,-1,235,164,32,0,0,0,0,0,0,0,0,SSH-Patator
8080,102016779,36,35,44964,27370,600,8,1249.0,353.984,664,40,782.0,33.882,709.04,0.696,1436856.042,0,26184647,3527,102016779,0,0,0,0,0,0,0,0,0,0,0,720,700,0.353,0.343,2,142,736.591,264.463,138495.141,0,0,0,1,0,0,0,0,0.97,825.633,503.08,154.666,720,36,44964,35,27370,8192,-1,35,20,0,0,0,0,0,0,0,0,BENIGN
443,59336795,42,39,61236,1638,145,14,1458.0,4.259,525,9,42.0,150.966,1059.612,1.365,732553.025,0,59063700,1222,59336795,0,0,0,0,0,0,0,0,0,0,0,840,780,0.708,0.657,10,1140,777.905,379.562,144040.902,0,0,0,1,1,0,0,0,0.93,44.019,759.483,239.571,840,42,61236,39,1638,29200,235,41,32,0,0,0,0,0,0,0,0,BENIGN
123,4675453,24,27,7152,38934,962,8,298.0,225.094,1393,33,1442.0,132.532,9857.013,10.908,91675.549,0,60506,4009,4675453,0,0,0,0,0,0,0,0,0,0,0,480,540,5.133,5.775,35,1186,167.984,168.825,178477.36,0,0,0,1,1,0,0,0,1.12,527.515,63.655,464.336,480,24,7152,27,38934,-1,65535,23,20,0,0,0,0,0,0,0,0,BENIGN
22,53717562,165,119,94710,164339,950,34,574.0,335.291,1184,28,1381.0,232.021,4822.427,100.501,189146.345,0,35588526,4937,53717562,0,0,0,0,0,0,0,0,0,0,0,3300,2380,3.072,2.215,34,770,458.326,424.207,246481.705,0,1,0,0,1,0,0,0,0.72,395.49,478.344,652.552,3300,165,94710,119,164339,65535,229,164,20,0,0,0,0,0,0,0,0,PortScan
3389,45807229,12,205,7200,128330,897,19,600.0,367.813,1189,24,626.0,238.941,2958.703,19.645,211093.221,0,20123275,4701,45807229,0,0,0,0,0,0,0,0,0,0,0,240,4100,0.262,4.475,44,1352,654.279,235.553,115968.233,0,1,0,0,0,0,0,0,17.08,440.763,569.946,200.058,240,12,7200,205,128330,-1,65535,11,20,0,0,0,0,0,0,0,0,PortScan
